NUMBER, DRIVER_NUMBER, LAP_NUMBER,LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,GROUP,TEAM,POWER,LOCATION,EVENT
17,1,15,81,0,,30.274,0,31.888,0,27.257,0,135.9,29:05.1,49:05.1,00:30.3,00:31.9,00:27.3,NVR,,,ME,,Location 3,Free Practice 1
17,1,16,69,0,,36.935,0,39.225,0,31.617,0,112.8,30:52.9,50:52.9,00:36.9,00:39.2,00:31.6,NVR,,,ME,235.0,Location 3,Free Practice 1
17,1,17,108,0,,29.739,0,31.482,0,26.883,0,137.9,32:21.0,52:21.0,00:29.7,00:31.5,00:26.9,NVR,,,ME,235.0,Location 3,Free Practice 1
17,1,18,92,0,B,32.712,0,38.564,0,34.726,0,114.7,34:07.0,54:07.0,00:32.7,00:38.6,00:34.7,NVR,,,ME,235.0,Location 3,Free Practice 1
17,1,19,106,0,,01:52.9,0,34.825,0,28.902,0,68.8,37:03.7,57:03.7,01:52.9,00:34.8,00:28.9,NVR,01:22.1,,ME,,Location 3,Free Practice 1
17,1,20,86,0,,31.871,0,33.108,0,29.507,0,128.6,38:38.1,58:38.1,00:31.9,00:33.1,00:29.5,NVR,,,ME,250.0,Location 3,Free Practice 1
17,1,21,126,2,,29.59,2,31.397,2,26.745,2,138.5,40:05.9,00:05.9,00:29.6,00:31.4,00:26.7,NVR,,,ME,250.0,Location 3,Free Practice 1
17,1,22,163,0,B,32.355,0,34.155,0,36.491,0,118.0,41:48.9,01:48.9,00:32.4,00:34.2,00:36.5,NVR,,,ME,250.0,Location 3,Free Practice 1
17,1,23,95,0,,01:58.6,0,38.98,0,46.683,0,59.5,45:13.2,05:13.2,01:58.6,00:39.0,00:46.7,NVR,01:24.4,,ME,,Location 3,Free Practice 1
20,1,1,157,0,,01:23.4,0,36.75,0,29.431,0,81.2,02:29.6,22:29.6,01:23.4,00:36.8,00:29.4,MEV,00:46.2,,JE,,Location 3,Free Practice 1
20,1,2,76,0,,34.136,0,01:03.5,0,28.839,0,96.1,04:36.1,24:36.1,00:34.1,01:03.5,00:28.8,MEV,,,JE,,Location 3,Free Practice 1
20,1,3,82,0,B,32.158,0,33.546,0,32.636,0,123.6,06:14.4,26:14.4,00:32.2,00:33.5,00:32.6,MEV,,,JE,,Location 3,Free Practice 1
20,1,4,92,0,,02:00.8,0,34.303,0,28.267,0,66.3,09:17.8,29:17.8,02:00.8,00:34.3,00:28.3,MEV,01:31.5,,JE,,Location 3,Free Practice 1
20,1,5,84,0,,32.374,0,33.392,0,27.956,0,129.7,10:51.6,30:51.6,00:32.4,00:33.4,00:28.0,MEV,,,JE,,Location 3,Free Practice 1
20,1,6,132,0,,32.063,0,33.14,0,27.977,0,130.4,12:24.7,32:24.7,00:32.1,00:33.1,00:28.0,MEV,,,JE,,Location 3,Free Practice 1
20,1,7,110,0,,34.315,0,41.294,0,30.787,0,114.2,14:11.1,34:11.1,00:34.3,00:41.3,00:30.8,MEV,,,JE,,Location 3,Free Practice 1
20,1,8,101,0,,30.591,0,32.241,0,27.579,0,134.4,15:41.6,35:41.6,00:30.6,00:32.2,00:27.6,MEV,,,JE,,Location 3,Free Practice 1
20,1,9,73,0,,37.28,0,37.857,0,29.727,0,115.9,17:26.4,37:26.4,00:37.3,00:37.9,00:29.7,MEV,,,JE,,Location 3,Free Practice 1
20,1,10,71,0,,30.496,0,32.675,0,27.609,0,133.9,18:57.2,38:57.2,00:30.5,00:32.7,00:27.6,MEV,,,JE,,Location 3,Free Practice 1
20,1,11,128,0,B,32.066,0,33.547,0,31.825,0,124.7,20:34.6,40:34.6,00:32.1,00:33.5,00:31.8,MEV,,,JE,,Location 3,Free Practice 1
20,1,12,84,0,,08:29.4,0,36.138,0,28.745,0,21.2,30:09.0,50:09.0,08:29.4,00:36.1,00:28.7,MEV,08:00.3,,JE,235.0,Location 3,Free Practice 1
20,1,13,71,0,,30.096,0,31.858,0,26.998,2,136.6,31:37.9,51:37.9,00:30.1,00:31.9,00:27.0,MEV,,,JE,235.0,Location 3,Free Practice 1
20,1,14,90,0,,32.334,0,33.625,0,28.675,0,128.4,33:12.6,53:12.6,00:32.3,00:33.6,00:28.7,MEV,,,JE,235.0,Location 3,Free Practice 1
20,1,15,73,0,,30.519,0,32.311,0,27.457,0,134.6,34:42.8,54:42.8,00:30.5,00:32.3,00:27.5,MEV,,,JE,,Location 3,Free Practice 1
20,1,16,105,0,B,32.804,0,33.456,0,31.392,0,124.5,36:20.5,56:20.5,00:32.8,00:33.5,00:31.4,MEV,,,JE,,Location 3,Free Practice 1
20,1,17,91,0,,04:14.8,0,34.135,0,28.635,0,38.3,41:38.0,01:38.0,04:14.8,00:34.1,00:28.6,MEV,03:46.7,,JE,,Location 3,Free Practice 1
20,1,18,78,0,,31.714,0,33.337,0,32.556,0,124.5,43:15.6,03:15.6,00:31.7,00:33.3,00:32.6,MEV,,,JE,250.0,Location 3,Free Practice 1
20,1,19,68,2,,29.782,2,31.514,2,27.001,0,137.6,44:43.9,04:43.9,00:29.8,00:31.5,00:27.0,MEV,,,JE,250.0,Location 3,Free Practice 1
20,1,20,125,0,,31.502,0,39.053,0,30.306,0,120.5,46:24.8,06:24.8,00:31.5,00:39.1,00:30.3,MEV,,,JE,250.0,Location 3,Free Practice 1
22,1,1,71,0,,59.592,0,37.657,0,29.198,0,96.1,02:06.4,22:06.4,00:59.6,00:37.7,00:29.2,OROWL,00:23.5,,N ,,Location 3,Free Practice 1
22,1,2,72,0,,31.795,0,33.044,0,57.552,0,99.3,04:08.8,24:08.8,00:31.8,00:33.0,00:57.6,OROWL,,,N ,,Location 3,Free Practice 1
22,1,3,185,0,,32.882,0,32.958,0,27.629,0,130.0,05:42.3,25:42.3,00:32.9,00:33.0,00:27.6,OROWL,,,N ,,Location 3,Free Practice 1
22,1,4,73,0,,30.761,0,32.232,0,27.479,0,134.3,07:12.8,27:12.8,00:30.8,00:32.2,00:27.5,OROWL,,,N ,,Location 3,Free Practice 1
22,1,5,89,0,,31.829,0,33.453,0,28.589,0,129.5,08:46.6,28:46.7,00:31.8,00:33.5,00:28.6,OROWL,,,N ,,Location 3,Free Practice 1
22,1,6,111,0,,32.051,0,33.383,0,28.472,0,129.4,10:20.6,30:20.6,00:32.1,00:33.4,00:28.5,OROWL,,,N ,,Location 3,Free Practice 1
22,1,7,73,0,,32.127,0,33.386,0,28.466,0,129.3,11:54.5,31:54.5,00:32.1,00:33.4,00:28.5,OROWL,,,N ,,Location 3,Free Practice 1
22,1,8,106,0,,32.11,0,33.363,0,28.31,0,129.6,13:28.3,33:28.3,00:32.1,00:33.4,00:28.3,OROWL,,,N ,,Location 3,Free Practice 1
22,1,9,80,0,,32.096,0,33.446,0,28.268,0,129.6,15:02.1,35:02.1,00:32.1,00:33.4,00:28.3,OROWL,,,N ,,Location 3,Free Practice 1
22,1,10,108,0,,36.849,0,39.783,0,31.674,0,112.2,16:50.4,36:50.4,00:36.8,00:39.8,00:31.7,OROWL,,,N ,,Location 3,Free Practice 1
22,1,11,88,0,,30.555,0,32.139,0,28.198,0,133.7,18:21.3,38:21.3,00:30.6,00:32.1,00:28.2,OROWL,,,N ,,Location 3,Free Practice 1
22,1,12,73,0,,35.088,0,35.558,0,29.669,0,121.2,20:01.6,40:01.6,00:35.1,00:35.6,00:29.7,OROWL,,,N ,,Location 3,Free Practice 1
22,1,13,93,0,B,30.662,0,32.67,0,32.047,0,127.4,21:37.0,41:37.0,00:30.7,00:32.7,00:32.0,OROWL,,,N ,,Location 3,Free Practice 1
22,1,14,121,0,,03:47.0,0,35.511,0,30.027,0,41.6,26:29.5,46:29.5,03:47.0,00:35.5,00:30.0,OROWL,03:12.8,,N ,,Location 3,Free Practice 1
22,1,15,99,0,,33.8,0,34.444,0,28.379,0,125.8,28:06.1,48:06.1,00:33.8,00:34.4,00:28.4,OROWL,,,N ,235.0,Location 3,Free Practice 1
22,1,16,140,0,,29.64,0,31.639,0,26.719,0,138.1,29:34.1,49:34.1,00:29.6,00:31.6,00:26.7,OROWL,,,N ,250.0,Location 3,Free Practice 1
22,1,17,71,0,B,32.247,0,39.959,0,38.742,0,109.5,31:25.1,51:25.1,00:32.2,00:40.0,00:38.7,OROWL,,,N ,235.0,Location 3,Free Practice 1
22,1,18,121,0,,05:02.8,0,35.703,0,31.468,0,32.8,37:35.1,57:35.1,05:02.8,00:35.7,00:31.5,OROWL,04:30.5,,N ,250.0,Location 3,Free Practice 1
22,1,19,103,2,,29.565,2,31.332,2,26.563,2,139.0,39:02.5,59:02.5,00:29.6,00:31.3,00:26.6,OROWL,,,N ,250.0,Location 3,Free Practice 1
22,1,20,108,0,,34.004,0,38.055,0,29.815,0,119.3,40:44.4,00:44.4,00:34.0,00:38.1,00:29.8,OROWL,,,N ,250.0,Location 3,Free Practice 1
22,1,21,99,0,,34.474,0,37.298,0,29.706,0,119.8,42:25.9,02:25.9,00:34.5,00:37.3,00:29.7,OROWL,,,N ,,Location 3,Free Practice 1
22,1,22,85,0,,30.555,0,32.428,0,27.415,0,134.4,43:56.3,03:56.3,00:30.6,00:32.4,00:27.4,OROWL,,,N ,,Location 3,Free Practice 1
22,1,23,101,0,,34.235,0,33.639,0,27.613,0,127.3,45:31.8,05:31.8,00:34.2,00:33.6,00:27.6,OROWL,,,N ,,Location 3,Free Practice 1
23,1,1,74,0,,01:00.3,0,37.412,0,29.318,0,95.7,02:07.0,22:07.0,01:00.3,00:37.4,00:29.3,SBU,00:25.1,,Nt,,Location 3,Free Practice 1
23,1,2,74,0,,31.894,0,34.421,0,59.9,0,96.3,04:13.2,24:13.2,00:31.9,00:34.4,00:59.9,SBU,,,Nt,,Location 3,Free Practice 1
23,1,3,93,0,,31.04,0,32.543,0,27.919,0,132.8,05:44.7,25:44.7,00:31.0,00:32.5,00:27.9,SBU,,,Nt,,Location 3,Free Practice 1
23,1,4,103,0,,30.956,0,33.978,0,30.246,0,127.7,07:19.9,27:19.9,00:31.0,00:34.0,00:30.2,SBU,,,Nt,,Location 3,Free Practice 1
23,1,5,85,0,,31.941,0,33.395,0,28.18,0,130.0,08:53.4,28:53.4,00:31.9,00:33.4,00:28.2,SBU,,,Nt,,Location 3,Free Practice 1
23,1,6,93,0,,32.001,0,33.324,0,28.235,0,129.9,10:27.0,30:27.0,00:32.0,00:33.3,00:28.2,SBU,,,Nt,,Location 3,Free Practice 1
23,1,7,99,0,,32.038,0,33.359,0,28.17,0,129.9,12:00.6,32:00.6,00:32.0,00:33.4,00:28.2,SBU,,,Nt,,Location 3,Free Practice 1
23,1,8,68,0,,31.949,0,33.323,0,28.237,0,130.0,13:34.1,33:34.1,00:31.9,00:33.3,00:28.2,SBU,,,Nt,,Location 3,Free Practice 1
23,1,9,70,0,,32.048,0,36.448,0,31.792,0,121.2,15:14.4,35:14.4,00:32.0,00:36.4,00:31.8,SBU,,,Nt,,Location 3,Free Practice 1
23,1,10,74,0,,30.689,0,32.579,0,27.979,0,133.2,16:45.6,36:45.6,00:30.7,00:32.6,00:28.0,SBU,,,Nt,,Location 3,Free Practice 1
23,1,11,106,0,,30.784,0,32.496,0,27.99,0,133.2,18:16.9,38:16.9,00:30.8,00:32.5,00:28.0,SBU,,,Nt,,Location 3,Free Practice 1
23,1,12,78,0,B,32.918,0,34.927,0,35.504,0,117.6,20:00.2,40:00.2,00:32.9,00:34.9,00:35.5,SBU,,,Nt,,Location 3,Free Practice 1
23,1,13,93,0,,04:31.8,0,37.718,0,31.781,0,35.6,25:41.5,45:41.5,04:31.8,00:37.7,00:31.8,SBU,03:59.7,,Nt,,Location 3,Free Practice 1
23,1,14,95,0,,36.627,0,38.032,0,36.927,0,108.9,27:33.1,47:33.1,00:36.6,00:38.0,00:36.9,SBU,,,Nt,235.0,Location 3,Free Practice 1
23,1,15,154,0,,30.097,0,31.703,0,26.608,0,137.5,29:01.5,49:01.5,00:30.1,00:31.7,00:26.6,SBU,,,Nt,235.0,Location 3,Free Practice 1
23,1,16,79,0,B,33.495,0,35.083,0,34.471,0,117.9,30:44.6,50:44.6,00:33.5,00:35.1,00:34.5,SBU,,,Nt,235.0,Location 3,Free Practice 1
23,1,17,124,0,,04:28.5,0,41.613,0,29.861,0,35.7,36:24.6,56:24.6,04:28.5,00:41.6,00:29.9,SBU,03:56.5,,Nt,250.0,Location 3,Free Practice 1
23,1,18,90,2,,29.618,2,31.449,2,26.507,2,138.8,37:52.2,57:52.2,00:29.6,00:31.4,00:26.5,SBU,,,Nt,250.0,Location 3,Free Practice 1
23,1,19,73,0,,36.878,0,39.264,0,33.873,0,110.5,39:42.2,59:42.2,00:36.9,00:39.3,00:33.9,SBU,,,Nt,250.0,Location 3,Free Practice 1
23,1,20,99,0,,30.622,0,32.288,0,27.224,0,134.8,41:12.3,01:12.3,00:30.6,00:32.3,00:27.2,SBU,,,Nt,,Location 3,Free Practice 1
23,1,21,93,0,,45.79,0,45.984,0,35.652,0,95.4,43:19.8,03:19.8,00:45.8,00:46.0,00:35.7,SBU,,,Nt,,Location 3,Free Practice 1
23,1,22,199,0,,30.581,0,32.08,0,27.119,0,135.4,44:49.5,04:49.5,00:30.6,00:32.1,00:27.1,SBU,,,Nt,,Location 3,Free Practice 1
23,1,23,146,0,,37.029,0,40.684,0,34.39,0,108.4,46:41.6,06:41.6,00:37.0,00:40.7,00:34.4,SBU,,,Nt,,Location 3,Free Practice 1
25,1,1,109,0,,56.892,0,35.716,0,29.263,0,99.7,02:01.9,22:01.9,00:56.9,00:35.7,00:29.3,JVER,00:21.1,,DS,,Location 3,Free Practice 1
25,1,2,93,0,,32.757,0,33.929,0,56.592,0,98.6,04:05.1,24:05.1,00:32.8,00:33.9,00:56.6,JVER,,,DS,,Location 3,Free Practice 1
25,1,3,97,0,,36.233,0,33.953,0,28.06,0,123.7,05:43.4,25:43.4,00:36.2,00:34.0,00:28.1,JVER,,,DS,,Location 3,Free Practice 1
25,1,4,89,0,,31.872,0,32.984,0,28.494,0,130.2,07:16.7,27:16.7,00:31.9,00:33.0,00:28.5,JVER,,,DS,,Location 3,Free Practice 1
25,1,5,84,0,,32.492,0,33.358,0,28.469,0,128.9,08:51.1,28:51.1,00:32.5,00:33.4,00:28.5,JVER,,,DS,,Location 3,Free Practice 1
25,1,6,99,0,,32.026,0,33.358,0,28.349,0,129.7,10:24.8,30:24.8,00:32.0,00:33.4,00:28.3,JVER,,,DS,,Location 3,Free Practice 1
25,1,7,72,0,,37.332,0,43.084,0,33.786,0,106.4,12:19.0,32:19.0,00:37.3,00:43.1,00:33.8,JVER,,,DS,,Location 3,Free Practice 1
25,1,8,92,0,,30.755,0,32.458,0,27.596,0,133.8,13:49.8,33:49.8,00:30.8,00:32.5,00:27.6,JVER,,,DS,,Location 3,Free Practice 1
25,1,9,85,0,,47.174,0,48.817,0,30.636,0,96.0,15:56.4,35:56.4,00:47.2,00:48.8,00:30.6,JVER,,,DS,,Location 3,Free Practice 1
25,1,10,89,0,B,30.804,0,32.272,0,32.779,0,126.8,17:32.3,37:32.3,00:30.8,00:32.3,00:32.8,JVER,,,DS,,Location 3,Free Practice 1
25,1,11,70,0,,09:38.6,0,36.614,0,30.65,0,18.8,28:18.2,48:18.2,09:38.6,00:36.6,00:30.6,JVER,09:06.2,,DS,,Location 3,Free Practice 1
25,1,12,81,0,,30.572,0,32.161,0,27.29,0,135.0,29:48.2,49:48.2,00:30.6,00:32.2,00:27.3,JVER,,,DS,,Location 3,Free Practice 1
25,1,13,84,0,,39.27,0,38.921,0,28.895,0,113.5,31:35.3,51:35.3,00:39.3,00:38.9,00:28.9,JVER,,,DS,235.0,Location 3,Free Practice 1
25,1,14,87,0,,29.9,0,31.711,0,27.398,0,136.5,33:04.3,53:04.3,00:29.9,00:31.7,00:27.4,JVER,,,DS,250.0,Location 3,Free Practice 1
25,1,15,102,0,,39.008,0,39.452,0,33.051,0,109.0,34:55.8,54:55.8,00:39.0,00:39.5,00:33.1,JVER,,,DS,235.0,Location 3,Free Practice 1
25,1,16,108,0,B,30.621,0,32.295,0,32.477,0,127.4,36:31.2,56:31.2,00:30.6,00:32.3,00:32.5,JVER,,,DS,,Location 3,Free Practice 1
25,1,17,96,0,,05:33.1,0,34.173,0,29.286,0,30.6,43:07.8,03:07.8,05:33.1,00:34.2,00:29.3,JVER,04:58.5,,DS,250.0,Location 3,Free Practice 1
25,1,18,81,2,,29.562,2,31.269,3,26.644,2,138.9,44:35.2,04:35.2,00:29.6,00:31.3,00:26.6,JVER,,,DS,250.0,Location 3,Free Practice 1
25,1,19,124,0,,33.531,0,33.681,0,29.508,0,125.7,46:11.9,06:11.9,00:33.5,00:33.7,00:29.5,JVER,,,DS,250.0,Location 3,Free Practice 1
27,1,1,162,0,,01:05.6,0,36.277,0,29.837,0,92.3,02:11.7,22:11.7,01:05.6,00:36.3,00:29.8,J,00:30.3,,BMWE,,Location 3,Free Practice 1
27,1,2,70,0,,32.216,0,34.759,0,58.391,0,96.9,04:17.1,24:17.1,00:32.2,00:34.8,00:58.4,J,,,BMWE,,Location 3,Free Practice 1
27,1,3,96,0,,31.871,0,33.401,0,29.551,0,128.2,05:51.9,25:51.9,00:31.9,00:33.4,00:29.6,J,,,BMWE,,Location 3,Free Practice 1
27,1,4,87,0,,30.796,0,32.673,0,27.52,0,133.6,07:22.9,27:22.9,00:30.8,00:32.7,00:27.5,J,,,BMWE,,Location 3,Free Practice 1
27,1,5,73,0,,30.657,0,33.031,0,31.116,0,128.2,08:57.7,28:57.7,00:30.7,00:33.0,00:31.1,J,,,BMWE,,Location 3,Free Practice 1
27,1,6,90,0,,33.218,0,37.464,0,35.378,0,114.6,10:43.8,30:43.8,00:33.2,00:37.5,00:35.4,J,,,BMWE,,Location 3,Free Practice 1
27,1,7,115,0,,30.71,0,32.724,0,27.75,0,133.3,12:14.9,32:14.9,00:30.7,00:32.7,00:27.8,J,,,BMWE,,Location 3,Free Practice 1
27,1,8,120,0,,39.235,0,34.851,0,29.803,0,117.0,13:58.8,33:58.8,00:39.2,00:34.9,00:29.8,J,,,BMWE,,Location 3,Free Practice 1
27,1,9,86,0,,30.561,0,32.433,0,27.566,0,134.2,15:29.4,35:29.4,00:30.6,00:32.4,00:27.6,J,,,BMWE,,Location 3,Free Practice 1
27,1,10,101,0,B,30.703,0,33.601,0,34.046,0,123.6,17:07.7,37:07.7,00:30.7,00:33.6,00:34.0,J,,,BMWE,,Location 3,Free Practice 1
27,1,11,71,0,,06:22.0,0,34.563,0,29.354,0,27.3,24:33.6,44:33.6,06:22.0,00:34.6,00:29.4,J,05:52.2,,BMWE,,Location 3,Free Practice 1
27,1,12,184,0,,32.323,0,33.429,0,28.213,0,129.3,26:07.6,46:07.6,00:32.3,00:33.4,00:28.2,J,,,BMWE,,Location 3,Free Practice 1
27,1,13,75,0,,30.609,0,32.289,0,27.745,0,134.1,27:38.2,47:38.2,00:30.6,00:32.3,00:27.7,J,,,BMWE,,Location 3,Free Practice 1
27,1,14,93,0,,34.892,0,34.378,0,28.974,0,123.7,29:16.5,49:16.5,00:34.9,00:34.4,00:29.0,J,,,BMWE,250.0,Location 3,Free Practice 1
27,1,15,74,0,,29.956,0,32.063,0,27.019,0,136.5,30:45.5,50:45.5,00:30.0,00:32.1,00:27.0,J,,,BMWE,250.0,Location 3,Free Practice 1
27,1,16,71,0,,33.242,0,37.86,0,30.605,0,119.5,32:27.2,52:27.2,00:33.2,00:37.9,00:30.6,J,,,BMWE,235.0,Location 3,Free Practice 1
27,1,17,83,0,B,30.602,0,32.542,0,34.024,0,125.1,34:04.4,54:04.4,00:30.6,00:32.5,00:34.0,J,,,BMWE,,Location 3,Free Practice 1
27,1,18,81,0,,06:42.4,0,34.085,0,32.864,0,25.9,41:53.7,01:53.7,06:42.4,00:34.1,00:32.9,J,06:13.4,,BMWE,250.0,Location 3,Free Practice 1
27,1,19,92,2,,29.793,2,31.434,2,26.582,2,138.4,43:21.5,03:21.5,00:29.8,00:31.4,00:26.6,J,,,BMWE,250.0,Location 3,Free Practice 1
27,1,20,88,0,,33.175,0,36.232,0,31.16,0,120.9,45:02.1,05:02.1,00:33.2,00:36.2,00:31.2,J,,,BMWE,250.0,Location 3,Free Practice 1
28,1,1,108,0,,02:12.1,0,35.838,0,33.376,0,60.4,03:21.3,23:21.3,02:12.1,00:35.8,00:33.4,MNT,01:35.7,,BMWl,,Location 3,Free Practice 1
28,1,2,22,0,,01:06.5,0,33.274,0,28.443,0,94.8,05:29.5,25:29.5,01:06.5,00:33.3,00:28.4,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,3,86,0,,31.145,0,32.671,0,29.151,0,130.7,07:02.5,27:02.5,00:31.1,00:32.7,00:29.2,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,4,160,0,,30.682,0,32.385,0,27.327,0,134.5,08:32.8,28:32.8,00:30.7,00:32.4,00:27.3,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,5,146,0,,30.79,0,32.575,0,27.713,0,133.4,10:03.9,30:03.9,00:30.8,00:32.6,00:27.7,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,6,127,0,B,31.58,0,34.675,0,33.552,0,121.8,11:43.7,31:43.7,00:31.6,00:34.7,00:33.6,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,7,114,0,,03:11.5,0,33.467,0,28.457,0,48.0,15:57.2,35:57.2,03:11.5,00:33.5,00:28.5,MNT,02:44.0,,BMWl,,Location 3,Free Practice 1
28,1,8,101,0,,31.394,0,33.032,0,28.08,0,131.4,17:29.7,37:29.7,00:31.4,00:33.0,00:28.1,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,9,85,0,,31.712,0,32.859,0,27.805,0,131.6,19:02.1,39:02.1,00:31.7,00:32.9,00:27.8,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,10,99,0,,31.229,0,33.616,0,33.716,0,123.3,20:40.6,40:40.6,00:31.2,00:33.6,00:33.7,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,11,84,0,,30.392,0,32.294,0,27.439,0,134.9,22:10.8,42:10.8,00:30.4,00:32.3,00:27.4,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,12,102,0,,32.252,0,39.152,0,30.374,0,119.4,23:52.5,43:52.5,00:32.3,00:39.2,00:30.4,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,13,140,0,B,30.575,0,32.45,0,32.039,0,127.8,25:27.6,45:27.6,00:30.6,00:32.5,00:32.0,MNT,,,BMWl,,Location 3,Free Practice 1
28,1,14,118,0,,05:15.5,0,36.016,0,30.824,0,31.8,31:49.9,51:49.9,05:15.5,00:36.0,00:30.8,MNT,04:46.4,,BMWl,235.0,Location 3,Free Practice 1
28,1,15,72,0,,29.795,0,31.448,0,26.894,0,137.9,33:18.1,53:18.1,00:29.8,00:31.4,00:26.9,MNT,,,BMWl,250.0,Location 3,Free Practice 1
28,1,16,91,0,B,29.823,0,32.563,0,32.056,0,128.7,34:52.5,54:52.5,00:29.8,00:32.6,00:32.1,MNT,,,BMWl,235.0,Location 3,Free Practice 1
28,1,17,93,0,,06:29.9,0,36.133,0,31.758,0,26.6,42:30.3,02:30.3,06:29.9,00:36.1,00:31.8,MNT,05:56.7,,BMWl,250.0,Location 3,Free Practice 1
28,1,18,73,2,,29.379,3,31.304,2,26.742,2,139.0,43:57.7,03:57.7,00:29.4,00:31.3,00:26.7,MNT,,,BMWl,250.0,Location 3,Free Practice 1
28,1,19,77,0,,29.949,0,33.051,0,27.604,0,134.1,45:28.3,05:28.3,00:29.9,00:33.1,00:27.6,MNT,,,BMWl,250.0,Location 3,Free Practice 1
29,1,1,113,0,,02:15.2,0,37.981,0,36.896,0,57.9,03:30.1,23:30.1,02:15.2,00:38.0,00:36.9,AS,01:39.8,,MAHINDRAd,,Location 3,Free Practice 1
29,1,2,166,0,,01:00.7,0,34.254,0,28.39,0,98.5,05:33.5,25:33.5,01:00.7,00:34.3,00:28.4,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,3,92,0,,31.894,0,33.335,0,28.143,0,130.2,07:06.9,27:06.8,00:31.9,00:33.3,00:28.1,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,4,120,0,,31.525,0,33.28,0,27.984,0,131.0,08:39.6,28:39.6,00:31.5,00:33.3,00:28.0,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,5,101,0,,31.425,0,33.131,0,28.543,0,130.5,10:12.7,30:12.7,00:31.4,00:33.1,00:28.5,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,6,94,0,,31.649,0,33.449,0,27.966,0,130.6,11:45.8,31:45.8,00:31.6,00:33.4,00:28.0,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,7,96,0,,31.524,0,33.411,0,27.935,0,130.9,13:18.7,33:18.7,00:31.5,00:33.4,00:27.9,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,8,93,0,,39.34,0,45.864,0,34.862,0,101.2,15:18.7,35:18.7,00:39.3,00:45.9,00:34.9,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,9,83,0,,30.761,0,32.364,0,27.9,0,133.5,16:49.8,36:49.8,00:30.8,00:32.4,00:27.9,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,10,72,0,,49.207,0,43.085,0,30.172,0,99.2,18:52.2,38:52.2,00:49.2,00:43.1,00:30.2,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,11,102,0,,30.503,0,32.613,0,28.832,0,132.2,20:24.2,40:24.2,00:30.5,00:32.6,00:28.8,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,12,82,0,B,32.019,0,33.233,0,34.436,0,121.9,22:03.9,42:03.9,00:32.0,00:33.2,00:34.4,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,13,97,0,,06:22.1,0,38.222,0,29.074,0,27.0,29:33.2,49:33.2,06:22.1,00:38.2,00:29.1,AS,05:52.5,,MAHINDRAd,,Location 3,Free Practice 1
29,1,14,75,0,,30.411,0,32.046,0,27.315,0,135.4,31:03.0,51:03.0,00:30.4,00:32.0,00:27.3,AS,,,MAHINDRAd,,Location 3,Free Practice 1
29,1,15,73,0,,49.184,0,40.898,0,29.506,0,101.6,33:02.6,53:02.6,00:49.2,00:40.9,00:29.5,AS,,,MAHINDRAd,250.0,Location 3,Free Practice 1
29,1,16,149,0,,29.795,0,31.469,2,27.083,0,137.6,34:30.9,54:30.9,00:29.8,00:31.5,00:27.1,AS,,,MAHINDRAd,250.0,Location 3,Free Practice 1
29,1,17,87,0,B,31.128,0,37.855,0,35.436,0,116.4,36:15.3,56:15.3,00:31.1,00:37.9,00:35.4,AS,,,MAHINDRAd,235.0,Location 3,Free Practice 1
29,1,18,100,0,,05:12.5,0,35.595,0,32.447,0,31.9,42:35.9,02:35.9,05:12.5,00:35.6,00:32.4,AS,04:39.4,,MAHINDRAd,250.0,Location 3,Free Practice 1
29,1,19,80,2,,29.587,2,31.488,0,26.758,2,138.4,44:03.7,04:03.7,00:29.6,00:31.5,00:26.8,AS,,,MAHINDRAd,250.0,Location 3,Free Practice 1
29,1,20,0,0,,31.182,0,36.978,0,33.362,0,119.7,45:45.3,05:45.3,00:31.2,00:37.0,00:33.4,AS,,,MAHINDRAd,250.0,Location 3,Free Practice 1
